AH00558: apache2: Could not reliably determine the server's fully qualified domain name, using 172.19.0.3. Set the 'ServerName' directive globally to suppress this message
[Tue Sep 14 13:09:42.902873 2021] [php7:warn] [pid 30] [client 172.18.0.1:51654] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-includes/http.php on line 493, referer: http://localhost/wp-admin/post-new.php?post_type=page
[Tue Sep 14 13:09:42.902938 2021] [php7:warn] [pid 30] [client 172.18.0.1:51654] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-admin/admin-ajax.php on line 27, referer: http://localhost/wp-admin/post-new.php?post_type=page
[Tue Sep 14 13:09:42.902963 2021] [php7:warn] [pid 30] [client 172.18.0.1:51654] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-admin/admin-ajax.php on line 28, referer: http://localhost/wp-admin/post-new.php?post_type=page
[Tue Sep 14 13:09:42.904046 2021] [php7:warn] [pid 30] [client 172.18.0.1:51654] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-includes/functions.php on line 6470, referer: http://localhost/wp-admin/post-new.php?post_type=page
[Tue Sep 14 13:09:42.904803 2021] [php7:warn] [pid 30] [client 172.18.0.1:51654] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-includes/functions.php on line 6584, referer: http://localhost/wp-admin/post-new.php?post_type=page
[Tue Sep 14 13:09:42.911219 2021] [php7:warn] [pid 30] [client 172.18.0.1:51654] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-admin/includes/misc.php on line 1310, referer: http://localhost/wp-admin/post-new.php?post_type=page
[Tue Sep 14 13:10:43.677819 2021] [php7:warn] [pid 19] [client 172.18.0.1:51662] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-includes/http.php on line 492, referer: http://localhost/wp-admin/post-new.php?post_type=page
[Tue Sep 14 13:10:43.677905 2021] [php7:warn] [pid 19] [client 172.18.0.1:51662] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-includes/http.php on line 493, referer: http://localhost/wp-admin/post-new.php?post_type=page
[Tue Sep 14 13:10:43.677952 2021] [php7:warn] [pid 19] [client 172.18.0.1:51662] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-admin/admin-ajax.php on line 27, referer: http://localhost/wp-admin/post-new.php?post_type=page
[Tue Sep 14 13:10:43.677964 2021] [php7:warn] [pid 19] [client 172.18.0.1:51662] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-admin/admin-ajax.php on line 28, referer: http://localhost/wp-admin/post-new.php?post_type=page
[Tue Sep 14 13:10:43.678406 2021] [php7:warn] [pid 19] [client 172.18.0.1:51662] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-includes/functions.php on line 6470, referer: http://localhost/wp-admin/post-new.php?post_type=page
[Tue Sep 14 13:10:43.678688 2021] [php7:warn] [pid 19] [client 172.18.0.1:51662] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-includes/functions.php on line 6584, referer: http://localhost/wp-admin/post-new.php?post_type=page
[Tue Sep 14 13:10:43.681143 2021] [php7:warn] [pid 19] [client 172.18.0.1:51662] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-admin/includes/misc.php on line 1310, referer: http://localhost/wp-admin/post-new.php?post_type=page
[Tue Sep 14 13:11:57.341174 2021] [php7:warn] [pid 36] [client 172.18.0.1:51670] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-includes/http.php on line 492, referer: http://localhost/wp-admin/post-new.php?post_type=page
[Tue Sep 14 13:11:57.341242 2021] [php7:warn] [pid 36] [client 172.18.0.1:51670] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-includes/http.php on line 493, referer: http://localhost/wp-admin/post-new.php?post_type=page
[Tue Sep 14 13:11:57.341275 2021] [php7:warn] [pid 36] [client 172.18.0.1:51670] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-admin/admin-ajax.php on line 27, referer: http://localhost/wp-admin/post-new.php?post_type=page
[Tue Sep 14 13:11:57.341286 2021] [php7:warn] [pid 36] [client 172.18.0.1:51670] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-admin/admin-ajax.php on line 28, referer: http://localhost/wp-admin/post-new.php?post_type=page
[Tue Sep 14 13:11:57.341665 2021] [php7:warn] [pid 36] [client 172.18.0.1:51670] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-includes/functions.php on line 6470, referer: http://localhost/wp-admin/post-new.php?post_type=page
[Tue Sep 14 13:11:57.341912 2021] [php7:warn] [pid 36] [client 172.18.0.1:51670] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-includes/functions.php on line 6584, referer: http://localhost/wp-admin/post-new.php?post_type=page
[Tue Sep 14 13:11:57.343721 2021] [php7:warn] [pid 36] [client 172.18.0.1:51670] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-admin/includes/misc.php on line 1310, referer: http://localhost/wp-admin/post-new.php?post_type=page
[Tue Sep 14 13:12:07.308654 2021] [php7:warn] [pid 29] [client 172.18.0.1:51680] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-includes/pluggable.php on line 1340, referer: http://localhost/?page_id=69&preview=true
[Tue Sep 14 13:12:07.308801 2021] [php7:warn] [pid 29] [client 172.18.0.1:51680] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-includes/pluggable.php on line 1343, referer: http://localhost/?page_id=69&preview=true
[Tue Sep 14 13:12:18.652987 2021] [php7:warn] [pid 25] [client 172.18.0.1:51684] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-includes/pluggable.php on line 1340, referer: http://localhost/?page_id=69&preview=true
[Tue Sep 14 13:12:18.653212 2021] [php7:warn] [pid 25] [client 172.18.0.1:51684] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-includes/pluggable.php on line 1343, referer: http://localhost/?page_id=69&preview=true
[Tue Sep 14 13:12:21.923872 2021] [php7:warn] [pid 25] [client 172.18.0.1:51684] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-includes/pluggable.php on line 1340, referer: http://localhost/?page_id=69&preview=true
[Tue Sep 14 13:12:21.924072 2021] [php7:warn] [pid 25] [client 172.18.0.1:51684] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-includes/pluggable.php on line 1343, referer: http://localhost/?page_id=69&preview=true
[Tue Sep 14 13:12:30.381810 2021] [php7:warn] [pid 23] [client 172.18.0.1:51694] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-includes/pluggable.php on line 1340, referer: http://localhost/?page_id=69&preview=true
[Tue Sep 14 13:12:30.382030 2021] [php7:warn] [pid 23] [client 172.18.0.1:51694] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-includes/pluggable.php on line 1343, referer: http://localhost/?page_id=69&preview=true
[Tue Sep 14 13:12:32.019471 2021] [php7:warn] [pid 23] [client 172.18.0.1:51694] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-includes/pluggable.php on line 1340, referer: http://localhost/?page_id=69&preview=true
[Tue Sep 14 13:12:32.019633 2021] [php7:warn] [pid 23] [client 172.18.0.1:51694] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-includes/pluggable.php on line 1343, referer: http://localhost/?page_id=69&preview=true
[Tue Sep 14 13:12:33.244377 2021] [php7:warn] [pid 23] [client 172.18.0.1:51694] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-includes/pluggable.php on line 1340, referer: http://localhost/?page_id=69&preview=true
[Tue Sep 14 13:12:33.244496 2021] [php7:warn] [pid 23] [client 172.18.0.1:51694] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-includes/pluggable.php on line 1343, referer: http://localhost/?page_id=69&preview=true
[Tue Sep 14 13:12:34.074733 2021] [php7:warn] [pid 23] [client 172.18.0.1:51694] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-includes/pluggable.php on line 1340, referer: http://localhost/?page_id=69&preview=true
[Tue Sep 14 13:12:34.074884 2021] [php7:warn] [pid 23] [client 172.18.0.1:51694] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-includes/pluggable.php on line 1343, referer: http://localhost/?page_id=69&preview=true
[Tue Sep 14 13:12:42.111799 2021] [php7:warn] [pid 21] [client 172.18.0.1:51708] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-includes/rest-api/class-wp-rest-server.php on line 1667, referer: http://localhost/wp-admin/post-new.php?post_type=page
[Tue Sep 14 13:12:42.111922 2021] [php7:warn] [pid 21] [client 172.18.0.1:51708] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-includes/rest-api/class-wp-rest-server.php on line 1691, referer: http://localhost/wp-admin/post-new.php?post_type=page
[Tue Sep 14 13:12:42.112045 2021] [php7:warn] [pid 21] [client 172.18.0.1:51708] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-includes/rest-api/class-wp-rest-server.php on line 1667, referer: http://localhost/wp-admin/post-new.php?post_type=page
[Tue Sep 14 13:12:42.161637 2021] [php7:warn] [pid 21] [client 172.18.0.1:51708] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-includes/rest-api.php on line 691, referer: http://localhost/wp-admin/post-new.php?post_type=page
[Tue Sep 14 13:12:42.161766 2021] [php7:warn] [pid 21] [client 172.18.0.1:51708] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-includes/rest-api.php on line 692, referer: http://localhost/wp-admin/post-new.php?post_type=page
